The cost of the MST to traverse the graph is 1207502 miles.
The edges are traversed in the following order:
 to  is distance: 0
520 to 521 is distance: 134
8921 to 3395 is distance: 134
3670 to 3775 is distance: 134
4049 to 3830 is distance: 135
2578 to 2613 is distance: 135
3830 to 4049 is distance: 135
2578 to 8238 is distance: 135
1665 to 1675 is distance: 135
8238 to 2578 is distance: 135
1675 to 1665 is distance: 135
2526 to 7370 is distance: 136
2442 to 2816 is distance: 136
2603 to 2599 is distance: 137
5574 to 488 is distance: 137
3998 to 1236 is distance: 137
4309 to 1555 is distance: 137
488 to 5574 is distance: 137
1354 to 1321 is distance: 137
18 to 15 is distance: 137
15 to 18 is distance: 137
2599 to 2603 is distance: 137
1638 to 1626 is distance: 137
1626 to 1638 is distance: 137
1555 to 4309 is distance: 137
4206 to 4200 is distance: 138
3743 to 7073 is distance: 138
1794 to 1807 is distance: 138
5840 to 1869 is distance: 138
1807 to 1794 is distance: 138
7073 to 3743 is distance: 138
6766 to 3794 is distance: 139
5575 to 534 is distance: 139
2656 to 2664 is distance: 139
6434 to 6345 is distance: 139
3670 to 4256 is distance: 139
2664 to 2656 is distance: 139
6345 to 6434 is distance: 139
3550 to 3673 is distance: 139
3465 to 3670 is distance: 139
2545 to 8244 is distance: 139
1223 to 1058 is distance: 139
4256 to 3670 is distance: 139
5867 to 1961 is distance: 139
7368 to 7375 is distance: 139
1058 to 1223 is distance: 139
534 to 5575 is distance: 139
8244 to 2545 is distance: 139
1961 to 5867 is distance: 139
3751 to 4339 is distance: 140
2569 to 2621 is distance: 140
2537 to 8180 is distance: 140
8180 to 2537 is distance: 140
2621 to 2569 is distance: 140
6974 to 4206 is distance: 141
6194 to 3196 is distance: 141
4206 to 6974 is distance: 141
2816 to 3988 is distance: 141
3196 to 6194 is distance: 141
3341 to 6334 is distance: 142
199 to 193 is distance: 142
3069 to 3076 is distance: 142
2983 to 6149 is distance: 142
2856 to 2830 is distance: 142
3611 to 3520 is distance: 142
3076 to 3069 is distance: 142
671 to 679 is distance: 142
2006 to 2023 is distance: 142
679 to 671 is distance: 142
3520 to 3611 is distance: 142
6149 to 2983 is distance: 142
193 to 199 is distance: 142
3916 to 3913 is distance: 143
1205 to 1206 is distance: 143
1054 to 5672 is distance: 143
3098 to 3093 is distance: 143
800 to 838 is distance: 143
3320 to 4052 is distance: 143
6304 to 6309 is distance: 143
838 to 800 is distance: 143
3093 to 3098 is distance: 143
3864 to 3494 is distance: 143
3494 to 3864 is distance: 143
3598 to 3858 is distance: 144
2734 to 2709 is distance: 144
3486 to 4114 is distance: 144
146 to 111 is distance: 144
2709 to 2734 is distance: 144
196 to 5526 is distance: 144
3858 to 3598 is distance: 144
3205 to 6190 is distance: 144
6276 to 3324 is distance: 144
3324 to 6276 is distance: 144
5715 to 3682 is distance: 145
2287 to 2290 is distance: 145
7508 to 3394 is distance: 145
3137 to 3143 is distance: 145
1968 to 5885 is distance: 145
5885 to 1968 is distance: 145
3394 to 7508 is distance: 145
3682 to 5715 is distance: 145
3089 to 3093 is distance: 146
1452 to 1458 is distance: 146
90 to 109 is distance: 146
1701 to 9045 is distance: 146
2545 to 7383 is distance: 146
2802 to 2807 is distance: 146
2131 to 2123 is distance: 146
3093 to 3089 is distance: 146
109 to 90 is distance: 146
9045 to 1701 is distance: 146
3682 to 4115 is distance: 146
503 to 1408 is distance: 147
5924 to 2082 is distance: 147
2082 to 5924 is distance: 147
6360 to 3376 is distance: 147
4204 to 4206 is distance: 147
4206 to 4204 is distance: 147
2759 to 2762 is distance: 147
1408 to 503 is distance: 147
3376 to 6360 is distance: 147
1563 to 1555 is distance: 148
3701 to 3448 is distance: 148
891 to 890 is distance: 148
1824 to 5837 is distance: 148
2397 to 2409 is distance: 148
5744 to 3678 is distance: 148
3235 to 3236 is distance: 148
2454 to 2467 is distance: 148
1555 to 1563 is distance: 148
3678 to 5744 is distance: 148
547 to 580 is distance: 148
3448 to 3701 is distance: 148
580 to 547 is distance: 148
2409 to 2397 is distance: 148
5837 to 1824 is distance: 148
3236 to 3235 is distance: 148
3536 to 5760 is distance: 149
5501 to 5514 is distance: 149
6110 to 4362 is distance: 149
2753 to 2715 is distance: 149
295 to 287 is distance: 149
5723 to 3751 is distance: 149
679 to 675 is distance: 149
287 to 295 is distance: 149
2157 to 7546 is distance: 149
675 to 679 is distance: 149
7546 to 2157 is distance: 149
3751 to 5723 is distance: 149
2568 to 4092 is distance: 150
4092 to 2568 is distance: 150
2287 to 2340 is distance: 150
2824 to 2897 is distance: 150
3682 to 4113 is distance: 150
7 to 5440 is distance: 150
3308 to 3298 is distance: 150
3245 to 3244 is distance: 150
478 to 507 is distance: 150
6794 to 6792 is distance: 150
6792 to 6794 is distance: 150
1117 to 1110 is distance: 150
5641 to 5643 is distance: 150
3244 to 3245 is distance: 150
2897 to 2824 is distance: 150
4026 to 3448 is distance: 151
3751 to 7051 is distance: 151
5781 to 1229 is distance: 151
4156 to 3205 is distance: 151
7317 to 2762 is distance: 151
2333 to 3992 is distance: 151
3992 to 2333 is distance: 151
2762 to 7317 is distance: 151
3205 to 4156 is distance: 151
3448 to 4026 is distance: 151
416 to 421 is distance: 151
421 to 416 is distance: 151
4317 to 5802 is distance: 152
7506 to 3394 is distance: 152
178 to 49 is distance: 152
6387 to 3389 is distance: 152
1016 to 1013 is distance: 152
1013 to 1016 is distance: 152
679 to 669 is distance: 152
3682 to 3676 is distance: 152
3389 to 6387 is distance: 152
5802 to 4317 is distance: 152
3341 to 6318 is distance: 152
3250 to 3886 is distance: 153
1662 to 1657 is distance: 153
3535 to 6957 is distance: 153
3886 to 3250 is distance: 153
6957 to 3535 is distance: 153
293 to 7447 is distance: 153
2176 to 2104 is distance: 153
2104 to 2176 is distance: 153
6217 to 3263 is distance: 154
6173 to 3038 is distance: 154
1520 to 1555 is distance: 154
1190 to 1501 is distance: 154
1501 to 1190 is distance: 154
11 to 18 is distance: 154
18 to 11 is distance: 154
3263 to 6217 is distance: 154
3304 to 3303 is distance: 155
1066 to 1074 is distance: 155
5768 to 3484 is distance: 155
63 to 65 is distance: 155
3484 to 5768 is distance: 155
6324 to 3323 is distance: 155
3303 to 3304 is distance: 155
3257 to 3261 is distance: 155
1074 to 1066 is distance: 155
193 to 61 is distance: 155
6344 to 6341 is distance: 155
3876 to 4016 is distance: 155
65 to 63 is distance: 155
6341 to 6344 is distance: 155
3323 to 6324 is distance: 155
302 to 1382 is distance: 156
586 to 582 is distance: 156
5424 to 5435 is distance: 156
2172 to 2170 is distance: 156
3515 to 3876 is distance: 156
3247 to 3250 is distance: 156
6954 to 6795 is distance: 156
5435 to 5424 is distance: 156
11473 to 3378 is distance: 156
6795 to 6954 is distance: 156
2170 to 2172 is distance: 156
3876 to 3515 is distance: 156
3378 to 11473 is distance: 156
6138 to 4377 is distance: 157
2897 to 2868 is distance: 157
3395 to 4301 is distance: 157
6248 to 3324 is distance: 157
3469 to 3687 is distance: 157
3379 to 6367 is distance: 157
3718 to 3670 is distance: 157
3724 to 3864 is distance: 157
4377 to 6138 is distance: 157
262 to 273 is distance: 157
3670 to 3718 is distance: 157
4301 to 3395 is distance: 157
3864 to 3724 is distance: 157
6241 to 6298 is distance: 157
6298 to 6241 is distance: 157
273 to 262 is distance: 157
3063 to 3061 is distance: 157
6367 to 3379 is distance: 157
3324 to 6248 is distance: 157
3061 to 3063 is distance: 157
3112 to 3104 is distance: 158
5721 to 5761 is distance: 158
1335 to 1359 is distance: 158
11290 to 1040 is distance: 158
2006 to 2018 is distance: 158
917 to 893 is distance: 158
1353 to 1335 is distance: 158
3273 to 3304 is distance: 158
893 to 917 is distance: 158
3304 to 3273 is distance: 158
1335 to 1353 is distance: 158
5761 to 5721 is distance: 158
3774 to 3610 is distance: 159
630 to 636 is distance: 159
3546 to 3864 is distance: 159
502 to 498 is distance: 159
3462 to 3596 is distance: 159
3641 to 3494 is distance: 159
5533 to 105 is distance: 159
636 to 630 is distance: 159
29 to 132 is distance: 159
488 to 499 is distance: 159
2821 to 2851 is distance: 159
132 to 29 is distance: 159
3494 to 3641 is distance: 159
499 to 488 is distance: 159
1231 to 1222 is distance: 159
498 to 502 is distance: 159
3864 to 3546 is distance: 159
2715 to 2742 is distance: 160
3155 to 6173 is distance: 160
6278 to 3339 is distance: 160
156 to 78 is distance: 160
601 to 599 is distance: 160
599 to 601 is distance: 160
8414 to 668 is distance: 160
1685 to 5780 is distance: 160
737 to 5595 is distance: 160
1562 to 1555 is distance: 160
1555 to 1562 is distance: 160
2789 to 6067 is distance: 160
6067 to 2789 is distance: 160
6 to 3 is distance: 160
3 to 6 is distance: 160
5780 to 1685 is distance: 160
6173 to 3155 is distance: 160
1909 to 1918 is distance: 160
668 to 8414 is distance: 160
7450 to 1187 is distance: 161
435 to 448 is distance: 161
3361 to 6794 is distance: 161
910 to 907 is distance: 161
8845 to 3371 is distance: 161
5771 to 3458 is distance: 161
3408 to 3300 is distance: 161
73 to 56 is distance: 161
3339 to 3333 is distance: 161
2983 to 2981 is distance: 161
1157 to 293 is distance: 161
3073 to 3076 is distance: 161
907 to 910 is distance: 161
3076 to 3073 is distance: 161
2983 to 6148 is distance: 161
6187 to 3205 is distance: 161
9898 to 3244 is distance: 161
293 to 1157 is distance: 161
1187 to 7450 is distance: 161
7375 to 2531 is distance: 161
3382 to 6378 is distance: 161
3244 to 9898 is distance: 161
3205 to 6187 is distance: 161
912 to 915 is distance: 161
3236 to 3239 is distance: 161
6378 to 3382 is distance: 161
3239 to 3236 is distance: 161
448 to 435 is distance: 161
915 to 912 is distance: 161
3300 to 3408 is distance: 161
3371 to 8845 is distance: 161
50 to 187 is distance: 162
164 to 87 is distance: 162
181 to 156 is distance: 162
3170 to 3931 is distance: 162
6235 to 9090 is distance: 162
3486 to 3627 is distance: 162
7862 to 4033 is distance: 162
4033 to 7862 is distance: 162
2989 to 4368 is distance: 162
2275 to 2262 is distance: 162
1526 to 1678 is distance: 162
1116 to 1107 is distance: 162
2718 to 2709 is distance: 162
156 to 181 is distance: 162
2709 to 2718 is distance: 162
5428 to 5435 is distance: 162
4368 to 2989 is distance: 162
3931 to 3170 is distance: 162
5435 to 5428 is distance: 162
1678 to 1526 is distance: 162
3930 to 2381 is distance: 163
469 to 520 is distance: 163
1867 to 1885 is distance: 163
3848 to 3550 is distance: 163
178 to 167 is distance: 163
3364 to 6344 is distance: 163
2207 to 2223 is distance: 163
2223 to 2207 is distance: 163
3898 to 3928 is distance: 163
1958 to 1959 is distance: 163
1569 to 1613 is distance: 163
1885 to 1867 is distance: 163
520 to 469 is distance: 163
2495 to 2496 is distance: 163
3550 to 3848 is distance: 163
1959 to 1958 is distance: 163
1613 to 1569 is distance: 163
2496 to 2495 is distance: 163
2324 to 2359 is distance: 163
3928 to 3898 is distance: 163
6344 to 3364 is distance: 163
2397 to 6018 is distance: 163
2359 to 2324 is distance: 163
6018 to 2397 is distance: 163
2381 to 3930 is distance: 163
3399 to 6408 is distance: 164
346 to 1587 is distance: 164
8826 to 4380 is distance: 164
4380 to 8826 is distance: 164
6408 to 3399 is distance: 164
3413 to 3693 is distance: 164
3775 to 3550 is distance: 165
3752 to 4129 is distance: 165
6198 to 3223 is distance: 165
5865 to 1959 is distance: 165
2370 to 6003 is distance: 165
2597 to 2610 is distance: 165
8381 to 2074 is distance: 165
1959 to 5865 is distance: 165
3550 to 3775 is distance: 165
3223 to 6198 is distance: 165
2074 to 8381 is distance: 165
1273 to 1218 is distance: 165
664 to 666 is distance: 165
1218 to 1273 is distance: 165
666 to 664 is distance: 165
3924 to 8401 is distance: 165
8401 to 3924 is distance: 165
2610 to 2597 is distance: 165
3941 to 1474 is distance: 166
3144 to 3131 is distance: 166
3131 to 3144 is distance: 166
3369 to 6344 is distance: 166
2279 to 4381 is distance: 166
347 to 393 is distance: 166
3376 to 3384 is distance: 166
2279 to 2347 is distance: 166
4381 to 2279 is distance: 166
1264 to 1418 is distance: 166
1418 to 1264 is distance: 166
2276 to 6386 is distance: 166
2347 to 2279 is distance: 166
6386 to 2276 is distance: 166
3901 to 3928 is distance: 167
6407 to 3399 is distance: 167
2699 to 4305 is distance: 167
5489 to 5465 is distance: 167
4054 to 3382 is distance: 167
2708 to 2745 is distance: 167
4305 to 2699 is distance: 167
985 to 984 is distance: 167
121 to 169 is distance: 167
3876 to 3806 is distance: 167
984 to 985 is distance: 167
3382 to 4054 is distance: 167
2745 to 2708 is distance: 167
3391 to 6393 is distance: 167
169 to 121 is distance: 167
6393 to 3391 is distance: 167
2361 to 2378 is distance: 168
3268 to 3269 is distance: 168
6355 to 6744 is distance: 168
2042 to 4095 is distance: 168
2233 to 2221 is distance: 168
2157 to 5934 is distance: 168
382 to 340 is distance: 168
340 to 382 is distance: 168
3977 to 1122 is distance: 168
1122 to 3977 is distance: 168
3269 to 3268 is distance: 168
2633 to 2562 is distance: 168
2352 to 2359 is distance: 168
5934 to 2157 is distance: 168
2359 to 2352 is distance: 168
6744 to 6355 is distance: 168
3381 to 3115 is distance: 169
2771 to 2767 is distance: 169
3115 to 3381 is distance: 169
659 to 636 is distance: 169
1726 to 2965 is distance: 169
3376 to 6427 is distance: 169
1590 to 1594 is distance: 169
2333 to 2334 is distance: 169
2965 to 1726 is distance: 169
636 to 659 is distance: 169
2046 to 2042 is distance: 169
2334 to 2333 is distance: 169
2688 to 2683 is distance: 169
2042 to 2046 is distance: 169
2767 to 2771 is distance: 169
